,DATE,Total Power,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,BC,BL,BR,DZ,FG,FZ,GS,HZ,MI,PL,RA,SN,TS,VCTS
30,2019-03-02 06:00:00,0.0,22,27.0,0.00,81.0,OVC,29.46,8.00,25.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2019-03-02 07:00:00,0.0,23,29.0,0.00,78.0,OVC,29.45,8.00,27.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2019-03-02 08:00:00,0.0,23,30.0,0.00,75.0,OVC,29.46,9.00,28.0,260,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2019-03-02 09:00:00,0.0,24,33.0,0.00,70.0,OVC,29.45,10.00,30.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2019-03-02 10:00:00,0.0,24,35.0,0.00,64.0,OVC,29.45,10.00,31.0,250,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2019-03-02 11:00:00,0.0,25,36.0,0.00,64.0,OVC,29.45,10.00,32.0,310,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2019-03-02 12:00:00,0.0,26,36.0,0.01,67.0,OVC,29.42,2.00,32.0,280,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,2019-03-02 13:00:00,0.0,29,34.0,0.01,82.0,OVC,29.43,0.75,32.0,270,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,2019-03-02 14:00:00,0.0,29,33.0,0.03,85.0,OVC,29.43,1.00,31.0,260,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,2019-03-02 15:00:00,0.0,29,33.0,0.01,85.0,OVC,29.42,0.75,31.0,310,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,2019-03-02 16:00:00,0.0,29,33.0,0.01,85.0,OVC,29.44,5.00,31.0,320,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,2019-03-02 17:00:00,0.0,28,32.0,0.01,85.0,OVC,29.47,1.25,30.0,320,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,2019-03-02 18:00:00,0.0,26,31.0,0.02,82.0,OVC,29.49,4.00,29.0,310,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43,2019-03-02 19:00:00,0.0,26,31.0,0.01,82.0,OVC,29.51,5.00,29.0,290,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,2019-03-02 20:00:00,0.0,26,31.0,0.01,82.0,OVC,29.51,7.00,29.0,300,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,2019-03-02 21:00:00,0.0,25,30.0,0.01,82.0,OVC,29.52,3.00,28.0,310,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,2019-03-02 22:00:00,0.0,25,29.0,0.01,85.0,OVC,29.52,4.00,28.0,270,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,2019-03-02 23:00:00,0.0,25,29.0,0.01,85.0,OVC,29.52,8.00,28.0,280,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,2019-03-03 00:00:00,0.0,23,29.0,0.01,78.0,OVC,29.53,10.00,27.0,300,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2019-03-03 01:00:00,0.0,21,29.0,0.01,72.0,OVC,29.53,9.00,26.0,310,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,2019-03-03 02:00:00,0.0,21,28.0,0.01,75.0,OVC,29.53,9.00,26.0,300,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,2019-03-03 03:00:00,0.0,22,28.0,0.01,78.0,OVC,29.53,8.00,26.0,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52,2019-03-03 04:00:00,0.0,21,27.0,0.01,78.0,OVC,29.54,4.00,25.0,280,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,2019-03-03 05:00:00,0.0,19,26.0,0.01,75.0,OVC,29.56,9.00,24.0,280,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,2019-03-03 06:00:00,0.0,18,26.0,0.01,71.0,OVC,29.57,9.00,23.0,270,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,2019-03-03 07:00:00,0.0,18,25.0,0.01,75.0,OVC,29.57,9.00,23.0,240,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,2019-03-03 08:00:00,0.0,18,27.0,0.01,69.0,OVC,29.57,9.00,24.0,260,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57,2019-03-03 09:00:00,0.0,18,28.0,0.01,66.0,OVC,29.55,9.00,25.0,VRB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,2019-03-03 10:00:00,0.0,16,28.0,0.01,60.0,OVC,29.53,9.00,24.0,290,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,2019-03-03 11:00:00,0.0,15,29.0,0.01,56.0,OVC,29.52,10.00,25.0,250,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2019-03-03 12:00:00,0.0,16,29.0,0.00,58.0,OVC,29.47,10.00,25.0,230,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2019-03-03 13:00:00,0.0,14,30.0,0.00,51.0,OVC,29.43,10.00,25.0,200,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2019-03-03 14:00:00,0.0,14,30.0,0.00,51.0,OVC,29.40,10.00,25.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2019-03-03 15:00:00,0.0,14,30.0,0.00,51.0,OVC,29.40,10.00,25.0,200,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2019-03-03 16:00:00,0.0,16,30.0,0.01,56.0,OVC,29.39,9.00,26.0,VRB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65,2019-03-03 17:00:00,0.0,21,28.0,0.01,75.0,OVC,29.40,1.50,26.0,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66,2019-03-03 18:00:00,0.0,23,27.0,0.01,85.0,OVC,29.37,2.00,26.0,000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67,2019-03-03 19:00:00,0.0,22,27.0,0.01,81.0,OVC,29.36,3.00,25.0,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
68,2019-03-03 20:00:00,0.0,23,27.0,0.01,85.0,OVC,29.36,1.50,26.0,000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69,2019-03-03 21:00:00,0.0,23,27.0,0.02,85.0,OVC,29.34,2.50,26.0,000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,2019-03-03 22:00:00,0.0,22,26.0,0.01,84.0,OVC,29.34,3.00,25.0,340,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,2019-03-03 23:00:00,0.0,20,25.0,0.01,81.0,OVC,29.34,8.00,23.0,320,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72,2019-03-04 00:00:00,0.0,20,25.0,0.01,81.0,OVC,29.33,2.50,23.0,300,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73,2019-03-04 01:00:00,0.0,20,24.0,0.01,84.0,OVC,29.31,1.50,23.0,280,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74,2019-03-04 02:00:00,0.0,20,24.0,0.01,84.0,OVC,29.31,5.00,23.0,280,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75,2019-03-04 03:00:00,0.0,19,24.0,0.01,81.0,OVC,29.30,4.00,22.0,330,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76,2019-03-04 04:00:00,0.0,16,23.0,0.01,74.0,OVC,29.31,6.00,21.0,330,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77,2019-03-04 05:00:00,0.0,15,21.0,0.01,78.0,OVC,29.34,3.00,19.0,320,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78,2019-03-04 06:00:00,0.0,12,20.0,0.01,71.0,OVC,29.34,9.00,18.0,330,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79,2019-03-04 07:00:00,0.0,8,19.0,0.01,62.0,BKN,29.36,10.00,16.0,320,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2019-03-04 08:00:00,0.0,7,19.0,0.01,59.0,BKN,29.37,9.00,16.0,330,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
81,2019-03-04 09:00:00,0.0,7,20.0,0.01,57.0,SCT,29.37,10.00,17.0,300,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2019-03-04 10:00:00,0.0,6,20.0,0.01,55.0,BKN,29.37,9.00,16.0,320,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2019-03-04 11:00:00,0.0,5,21.0,0.01,50.0,BKN,29.36,9.00,17.0,290,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2019-03-04 12:00:00,0.0,5,21.0,0.00,50.0,BKN,29.34,10.00,17.0,290,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2019-03-04 13:00:00,0.0,8,22.0,0.01,55.0,BKN,29.34,9.00,18.0,270,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86,2019-03-04 14:00:00,0.0,5,21.0,0.01,50.0,SCT,29.34,10.00,17.0,260,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2019-03-04 15:00:00,0.0,3,18.0,0.00,52.0,SCT,29.36,10.00,14.0,270,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2019-03-04 16:00:00,0.0,2,16.0,0.00,54.0,BKN,29.39,9.00,13.0,270,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2019-03-04 17:00:00,0.0,1,15.0,0.00,53.0,SCT,29.39,10.00,12.0,260,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2019-03-04 18:00:00,0.0,2,14.0,0.00,58.0,BKN,29.41,10.00,11.0,260,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2019-03-04 19:00:00,0.0,2,13.0,0.00,61.0,CLR,29.41,10.00,11.0,250,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2019-03-04 20:00:00,0.0,3,11.0,0.01,70.0,BKN,29.42,10.00,9.0,230,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93,2019-03-04 21:00:00,0.0,4,12.0,0.01,70.0,OVC,29.41,9.00,10.0,220,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94,2019-03-04 22:00:00,0.0,3,13.0,0.01,64.0,OVC,29.41,9.00,11.0,220,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
95,2019-03-04 23:00:00,0.0,7,15.0,0.01,70.0,OVC,29.40,7.00,13.0,260,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
96,2019-03-05 00:00:00,0.0,7,14.0,0.01,73.0,BKN,29.40,9.00,12.0,250,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
97,2019-03-05 01:00:00,0.0,6,13.0,0.01,74.0,FEW,29.41,10.00,11.0,250,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2019-03-05 02:00:00,0.0,4,12.0,0.01,70.0,FEW,29.41,10.00,10.0,270,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99,2019-03-05 03:00:00,0.0,4,11.0,0.01,73.0,BKN,29.41,9.00,9.0,250,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2019-03-05 04:00:00,0.0,3,11.0,0.01,70.0,OVC,29.42,10.00,9.0,260,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101,2019-03-05 05:00:00,0.0,3,10.0,0.01,73.0,BKN,29.43,5.00,9.0,220,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102,2019-03-05 06:00:00,0.0,1,9.0,0.01,70.0,BKN,29.42,10.00,7.0,220,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2019-03-05 07:00:00,0.0,1,9.0,0.00,70.0,BKN,29.41,10.00,7.0,240,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2019-03-05 08:00:00,0.0,1,12.0,0.00,61.0,SCT,29.40,10.00,10.0,240,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2019-03-05 09:00:00,0.0,0,15.0,0.00,51.0,SCT,29.39,10.00,12.0,230,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2019-03-05 10:00:00,0.0,-1,15.0,0.01,49.0,BKN,29.37,10.00,12.0,240,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2019-03-05 11:00:00,0.0,0,17.0,0.00,47.0,BKN,29.36,10.00,13.0,250,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2019-03-05 12:00:00,0.0,3,18.0,0.01,52.0,BKN,29.36,9.00,14.0,250,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
109,2019-03-05 13:00:00,0.0,5,18.0,0.01,57.0,OVC,29.34,4.00,15.0,270,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110,2019-03-05 14:00:00,0.0,5,18.0,0.01,57.0,OVC,29.36,9.00,15.0,280,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
111,2019-03-05 15:00:00,0.0,2,18.0,0.01,49.0,BKN,29.36,10.00,14.0,250,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2019-03-05 16:00:00,0.0,1,18.0,0.00,47.0,BKN,29.36,10.00,14.0,270,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2019-03-05 17:00:00,0.0,3,17.0,0.00,54.0,BKN,29.36,10.00,14.0,260,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2019-03-05 18:00:00,0.0,7,16.0,0.01,67.0,BKN,29.39,5.00,14.0,260,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,2019-03-05 19:00:00,0.0,5,14.0,0.01,67.0,CLR,29.40,10.00,12.0,250,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2019-03-05 20:00:00,0.0,4,14.0,0.00,64.0,FEW,29.41,10.00,12.0,270,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2019-03-05 21:00:00,0.0,3,14.0,0.00,61.0,BKN,29.43,10.00,12.0,270,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2019-03-05 22:00:00,0.0,2,11.0,0.00,67.0,BKN,29.42,10.00,9.0,250,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2019-03-05 23:00:00,0.0,0,10.0,0.00,63.0,BKN,29.42,10.00,8.0,240,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2019-03-06 00:00:00,0.0,0,11.0,0.00,61.0,BKN,29.43,10.00,9.0,250,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2019-03-06 01:00:00,0.0,2,13.0,0.01,61.0,OVC,29.42,3.00,11.0,250,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
